component_id,track_count,artist_count,album_count,split_count,splits,cross_split,min_track_id,max_track_id
fma-small-cc-125237,4,1,1,1,validation,False,125237,125240
fma-small-cc-125312,3,1,1,1,training,False,125312,125314
fma-small-cc-125432,1,1,1,1,training,False,125432,125432
fma-small-cc-125551,1,1,1,1,training,False,125551,125551
fma-small-cc-125721,3,1,1,1,training,False,125721,125723
fma-small-cc-126047,1,1,1,1,training,False,126047,126047
fma-small-cc-126055,1,1,1,1,training,False,126055,126055
fma-small-cc-126102,4,1,1,1,training,False,126102,126105
fma-small-cc-126180,9,1,1,1,training,False,126180,126189
fma-small-cc-126221,6,1,1,1,training,False,126221,126227
fma-small-cc-126294,9,1,3,1,training,False,126294,152480
fma-small-cc-126316,6,1,1,1,training,False,126316,126321
fma-small-cc-126354,3,1,1,1,training,False,126354,126362
fma-small-cc-126398,9,1,1,1,training,False,126398,126407
fma-small-cc-126425,7,1,1,1,training,False,126425,126431
fma-small-cc-126455,1,1,1,1,training,False,126455,126455
fma-small-cc-126489,3,1,1,1,training,False,126489,126491
fma-small-cc-126550,3,1,1,1,validation,False,126550,126559
fma-small-cc-126584,6,1,1,1,validation,False,126584,126589
fma-small-cc-126598,1,1,1,1,training,False,126598,126598
fma-small-cc-126666,11,1,1,1,training,False,126666,126676
fma-small-cc-126778,3,1,1,1,training,False,126778,126782
fma-small-cc-126786,3,1,1,1,training,False,126786,126790
fma-small-cc-126944,2,1,2,1,training,False,126944,128699
fma-small-cc-126979,1,1,1,1,training,False,126979,126979
fma-small-cc-127036,2,1,1,1,training,False,127036,127037
fma-small-cc-127155,1,1,1,1,training,False,127155,127155
fma-small-cc-127159,1,1,1,1,training,False,127159,127159
fma-small-cc-127180,10,1,1,1,test,False,127180,127189
fma-small-cc-127190,5,1,1,1,training,False,127190,127194
fma-small-cc-127203,4,1,1,1,training,False,127203,127206
fma-small-cc-127207,6,1,1,1,training,False,127207,127212
fma-small-cc-127265,3,1,1,1,training,False,127265,127267
fma-small-cc-127268,7,1,1,1,training,False,127268,127276
fma-small-cc-127277,11,1,1,1,training,False,127277,127290
fma-small-cc-127294,10,1,1,1,training,False,127294,127303
fma-small-cc-127330,2,1,2,1,test,False,127330,137605
fma-small-cc-127356,2,1,1,1,training,False,127356,127357
fma-small-cc-127358,3,1,1,1,training,False,127358,127360
fma-small-cc-127402,1,1,1,1,training,False,127402,127402
fma-small-cc-127422,1,1,1,1,training,False,127422,127422
fma-small-cc-127484,1,1,1,1,test,False,127484,127484
fma-small-cc-127532,3,1,1,1,validation,False,127532,127542
fma-small-cc-127559,1,1,1,1,test,False,127559,127559
fma-small-cc-127620,2,1,1,1,training,False,127620,127623
fma-small-cc-127720,1,1,1,1,training,False,127720,127720
fma-small-cc-127722,2,1,1,1,training,False,127722,127726
fma-small-cc-127865,7,1,1,1,validation,False,127865,127871
fma-small-cc-127878,1,1,1,1,training,False,127878,127878
fma-small-cc-127908,8,1,1,1,training,False,127908,127915
fma-small-cc-127916,1,1,1,1,training,False,127916,127916
fma-small-cc-127936,4,1,1,1,validation,False,127936,128760
fma-small-cc-128619,3,1,2,1,training,False,128619,137152
fma-small-cc-128709,4,1,2,1,training,False,128709,131166
fma-small-cc-128799,1,1,1,1,training,False,128799,128799
fma-small-cc-128992,1,1,1,1,training,False,128992,128992
fma-small-cc-129046,1,1,1,1,training,False,129046,129046
fma-small-cc-129048,8,1,1,1,validation,False,129048,129056
fma-small-cc-129088,21,1,2,1,validation,False,129088,137725
fma-small-cc-129268,1,1,1,1,training,False,129268,129268
fma-small-cc-129362,4,1,1,1,training,False,129362,129375
fma-small-cc-129391,3,1,1,1,training,False,129391,129393
fma-small-cc-129395,4,1,1,1,training,False,129395,129398
fma-small-cc-129400,8,1,1,1,training,False,129400,129407
fma-small-cc-129439,3,1,1,1,training,False,129439,129444
fma-small-cc-129620,3,3,1,2,training;validation,True,129620,129624
fma-small-cc-129742,3,1,2,1,validation,False,129742,140939
fma-small-cc-129806,3,1,1,1,training,False,129806,129808
fma-small-cc-129816,1,1,1,1,training,False,129816,129816
fma-small-cc-129874,12,1,1,1,training,False,129874,129889
fma-small-cc-129904,7,1,1,1,training,False,129904,129920
fma-small-cc-129922,6,1,1,1,training,False,129922,129927
fma-small-cc-129962,6,1,1,1,training,False,129962,129973
fma-small-cc-130084,1,1,1,1,training,False,130084,130084
fma-small-cc-130129,9,1,1,1,training,False,130129,130137
fma-small-cc-130218,1,1,1,1,training,False,130218,130218
fma-small-cc-130265,2,1,2,1,training,False,130265,139043
fma-small-cc-130347,2,1,1,1,training,False,130347,130349
fma-small-cc-130367,6,1,1,1,training,False,130367,130372
fma-small-cc-130440,7,1,2,1,training,False,130440,131021
fma-small-cc-130667,1,1,1,1,training,False,130667,130667
fma-small-cc-130682,2,1,2,1,training,False,130682,130683
fma-small-cc-130689,4,1,1,1,training,False,130689,130693
fma-small-cc-130702,1,1,1,1,validation,False,130702,130702
fma-small-cc-130709,3,1,1,1,training,False,130709,130711
fma-small-cc-130758,1,1,1,1,training,False,130758,130758
fma-small-cc-130920,4,1,1,1,training,False,130920,130923
fma-small-cc-130937,3,1,1,1,training,False,130937,130944
fma-small-cc-130945,8,1,1,1,training,False,130945,130955
fma-small-cc-130956,3,1,1,1,training,False,130956,130964
fma-small-cc-131024,1,1,1,1,training,False,131024,131024
fma-small-cc-131410,1,1,1,1,test,False,131410,131410
fma-small-cc-131436,10,1,1,1,training,False,131436,131454
fma-small-cc-131536,1,1,1,1,training,False,131536,131536
fma-small-cc-131552,3,1,1,1,training,False,131552,131554
fma-small-cc-131567,1,1,1,1,training,False,131567,131567
fma-small-cc-131656,3,1,1,1,training,False,131656,131658
fma-small-cc-131764,7,1,1,1,training,False,131764,131774
fma-small-cc-131787,8,1,1,1,training,False,131787,131797
fma-small-cc-131897,39,1,3,1,training,False,131897,133580
fma-small-cc-131932,5,1,1,1,test,False,131932,131936
fma-small-cc-131938,5,1,1,1,training,False,131938,131942
fma-small-cc-131978,2,1,1,1,validation,False,131978,131979
fma-small-cc-131980,6,1,1,1,training,False,131980,131986
fma-small-cc-132019,1,1,1,1,training,False,132019,132019
fma-small-cc-132040,4,1,1,1,training,False,132040,132045
fma-small-cc-132117,3,3,1,2,test;training,True,132117,132122
fma-small-cc-132171,1,1,1,1,test,False,132171,132171
fma-small-cc-132272,1,1,1,1,training,False,132272,132272
fma-small-cc-132424,3,3,1,1,training,False,132424,132436
fma-small-cc-132448,8,1,2,1,test,False,132448,140934
fma-small-cc-132449,5,1,1,1,validation,False,132449,132456
fma-small-cc-132561,4,4,1,1,training,False,132561,132568
fma-small-cc-132589,1,1,1,1,validation,False,132589,132589
fma-small-cc-132675,4,1,1,1,training,False,132675,132679
fma-small-cc-132773,3,1,1,1,training,False,132773,132775
fma-small-cc-132778,14,1,1,1,training,False,132778,132795
fma-small-cc-132914,1,1,1,1,training,False,132914,132914
fma-small-cc-132954,6,1,1,1,training,False,132954,132965
fma-small-cc-133272,5,1,1,1,training,False,133272,133276
fma-small-cc-133431,47,1,4,1,validation,False,133431,144801
fma-small-cc-133479,1,1,1,1,training,False,133479,133479
fma-small-cc-133632,1,1,1,1,training,False,133632,133632
fma-small-cc-133638,2,1,1,1,training,False,133638,133639
fma-small-cc-133729,2,1,1,1,training,False,133729,133731
fma-small-cc-133772,1,1,1,1,test,False,133772,133772
fma-small-cc-133780,2,1,1,1,validation,False,133780,133781
fma-small-cc-133833,1,1,1,1,training,False,133833,133833
fma-small-cc-133835,4,1,1,1,training,False,133835,133838
fma-small-cc-133916,1,1,1,1,training,False,133916,133916
fma-small-cc-133942,2,1,1,1,training,False,133942,133943
fma-small-cc-133967,12,1,1,1,training,False,133967,133978
fma-small-cc-134034,1,1,1,1,training,False,134034,134034
fma-small-cc-134073,3,1,1,1,training,False,134073,134084
fma-small-cc-134094,1,1,1,1,training,False,134094,134094
fma-small-cc-134446,3,1,1,1,training,False,134446,134448
fma-small-cc-134509,5,1,3,1,training,False,134509,144741
fma-small-cc-134594,1,1,1,1,training,False,134594,134594
fma-small-cc-134790,8,1,1,1,test,False,134790,134797
fma-small-cc-134801,1,1,1,1,training,False,134801,134801
fma-small-cc-134918,29,1,3,1,training,False,134918,134962
fma-small-cc-134979,2,1,1,1,training,False,134979,134981
fma-small-cc-135010,1,1,1,1,training,False,135010,135010
fma-small-cc-135028,4,1,2,1,training,False,135028,135044
fma-small-cc-135089,3,1,1,1,training,False,135089,135092
fma-small-cc-135219,11,1,1,1,validation,False,135219,135229
fma-small-cc-135336,7,1,1,1,validation,False,135336,135342
fma-small-cc-135363,11,1,1,1,training,False,135363,135375
fma-small-cc-135986,3,1,1,1,training,False,135986,135990
fma-small-cc-136054,1,1,1,1,test,False,136054,136054
fma-small-cc-136091,2,1,1,1,training,False,136091,136094
fma-small-cc-136134,3,1,1,1,training,False,136134,136138
fma-small-cc-136275,1,1,1,1,training,False,136275,136275
fma-small-cc-136320,6,1,1,1,training,False,136320,136424
fma-small-cc-136331,2,1,2,1,training,False,136331,139003
fma-small-cc-136404,1,1,1,1,training,False,136404,136404
fma-small-cc-136449,1,1,1,1,training,False,136449,136449
fma-small-cc-136705,5,1,1,1,training,False,136705,136709
fma-small-cc-136928,7,1,2,1,training,False,136928,139995
fma-small-cc-136994,2,2,1,1,training,False,136994,136995
fma-small-cc-137054,1,1,1,1,training,False,137054,137054
fma-small-cc-137211,6,1,2,1,training,False,137211,149417
fma-small-cc-137356,1,1,1,1,training,False,137356,137356
fma-small-cc-137417,7,1,1,1,training,False,137417,137426
fma-small-cc-137462,3,1,2,1,training,False,137462,143532
fma-small-cc-137484,1,1,1,1,training,False,137484,137484
fma-small-cc-137551,1,1,1,1,training,False,137551,137551
fma-small-cc-137561,2,2,1,1,training,False,137561,137563
fma-small-cc-137567,1,1,1,1,training,False,137567,137567
fma-small-cc-137593,1,1,1,1,training,False,137593,137593
fma-small-cc-137624,5,1,1,1,test,False,137624,137632
fma-small-cc-137740,1,1,1,1,training,False,137740,137740
fma-small-cc-137907,1,1,1,1,training,False,137907,137907
fma-small-cc-137935,1,1,1,1,training,False,137935,137935
fma-small-cc-137990,1,1,1,1,training,False,137990,137990
fma-small-cc-137998,1,1,1,1,training,False,137998,137998
fma-small-cc-138010,1,1,1,1,training,False,138010,138010
fma-small-cc-138015,3,1,1,1,training,False,138015,138017
fma-small-cc-138018,9,1,1,1,test,False,138018,138026
fma-small-cc-138038,4,1,1,1,training,False,138038,138041
fma-small-cc-138053,1,1,1,1,training,False,138053,138053
fma-small-cc-138060,2,1,1,1,validation,False,138060,138061
fma-small-cc-138062,10,1,1,1,training,False,138062,138071
fma-small-cc-138207,3,1,1,1,training,False,138207,138211
fma-small-cc-138256,1,1,1,1,training,False,138256,138256
fma-small-cc-138282,1,1,1,1,training,False,138282,138282
fma-small-cc-138306,1,1,1,1,training,False,138306,138306
fma-small-cc-138311,5,1,1,1,training,False,138311,138320
fma-small-cc-138355,1,1,1,1,training,False,138355,138355
fma-small-cc-138578,4,1,1,1,training,False,138578,138581
fma-small-cc-139110,2,1,1,1,training,False,139110,139112
fma-small-cc-139117,2,1,1,1,training,False,139117,139123
fma-small-cc-139226,6,1,3,1,training,False,139226,149185
fma-small-cc-139329,2,1,1,1,training,False,139329,139330
fma-small-cc-139461,1,1,1,1,training,False,139461,139461
fma-small-cc-139532,4,1,1,1,training,False,139532,139537
fma-small-cc-139637,2,1,1,1,training,False,139637,139638
fma-small-cc-139681,5,1,4,1,training,False,139681,140316
fma-small-cc-139769,2,1,1,1,training,False,139769,139770
fma-small-cc-139771,7,1,1,1,training,False,139771,139777
fma-small-cc-139862,1,1,1,1,training,False,139862,139862
fma-small-cc-139933,5,1,1,1,test,False,139933,139937
fma-small-cc-139954,1,1,1,1,training,False,139954,139954
fma-small-cc-140043,1,1,1,1,test,False,140043,140043
fma-small-cc-140134,5,1,2,1,training,False,140134,141875
fma-small-cc-140258,6,1,1,1,training,False,140258,140263
fma-small-cc-140266,1,1,1,1,training,False,140266,140266
fma-small-cc-140344,1,1,1,1,training,False,140344,140344
fma-small-cc-140421,1,1,1,1,training,False,140421,140421
fma-small-cc-140576,3,3,1,2,training;validation,True,140576,140584
fma-small-cc-140871,5,1,1,1,training,False,140871,140875
fma-small-cc-141137,4,1,1,1,training,False,141137,141143
fma-small-cc-141164,4,1,1,1,training,False,141164,141168
fma-small-cc-141173,1,1,1,1,training,False,141173,141173
fma-small-cc-141179,4,1,1,1,training,False,141179,141182
fma-small-cc-141282,18,1,1,1,training,False,141282,141303
fma-small-cc-141304,2,1,2,1,training,False,141304,143290
fma-small-cc-141375,7,1,3,1,training,False,141375,149370
fma-small-cc-141561,9,1,2,1,training,False,141561,152545
fma-small-cc-141616,4,1,1,1,test,False,141616,141619
fma-small-cc-141877,2,1,1,1,test,False,141877,141878
fma-small-cc-141894,1,1,1,1,training,False,141894,141894
fma-small-cc-141901,8,1,1,1,training,False,141901,153956
fma-small-cc-141972,1,1,1,1,training,False,141972,141972
fma-small-cc-142082,11,1,1,1,training,False,142082,142093
fma-small-cc-142128,1,1,1,1,training,False,142128,142128
fma-small-cc-142129,3,1,1,1,training,False,142129,142133
fma-small-cc-142381,1,1,1,1,training,False,142381,142381
fma-small-cc-142402,1,1,1,1,training,False,142402,142402
fma-small-cc-142418,1,1,1,1,training,False,142418,142418
fma-small-cc-142511,1,1,1,1,training,False,142511,142511
fma-small-cc-142516,3,1,1,1,training,False,142516,142519
fma-small-cc-142528,5,1,1,1,training,False,142528,142532
fma-small-cc-142533,7,1,1,1,test,False,142533,142539
fma-small-cc-142549,5,1,1,1,training,False,142549,142553
fma-small-cc-142563,1,1,1,1,validation,False,142563,142563
fma-small-cc-142564,10,1,1,1,training,False,142564,142573
fma-small-cc-142574,3,1,1,1,training,False,142574,142576
fma-small-cc-142577,2,1,1,1,training,False,142577,142579
fma-small-cc-142666,6,1,1,1,training,False,142666,142672
fma-small-cc-142947,4,1,1,1,validation,False,142947,142950
fma-small-cc-143039,1,1,1,1,training,False,143039,143039
fma-small-cc-143046,9,1,2,1,training,False,143046,148773
fma-small-cc-143106,1,1,1,1,training,False,143106,143106
fma-small-cc-143186,1,1,1,1,validation,False,143186,143186
fma-small-cc-143214,8,1,1,1,training,False,143214,143221
fma-small-cc-143295,11,1,1,1,validation,False,143295,143309
fma-small-cc-143318,2,1,1,1,training,False,143318,143319
fma-small-cc-143989,2,1,1,1,training,False,143989,143995
fma-small-cc-144179,4,1,1,1,training,False,144179,144182
fma-small-cc-144423,7,4,3,1,training,False,144423,148444
fma-small-cc-144487,2,1,1,1,training,False,144487,144492
fma-small-cc-144542,11,1,1,1,training,False,144542,144552
fma-small-cc-144592,1,1,1,1,test,False,144592,144592
fma-small-cc-144733,1,1,1,1,training,False,144733,144733
fma-small-cc-144933,24,1,3,1,training,False,144933,145711
fma-small-cc-145002,7,1,2,1,training,False,145002,150064
fma-small-cc-145020,2,1,1,1,training,False,145020,145027
fma-small-cc-145058,2,2,1,1,training,False,145058,145059
fma-small-cc-145067,2,1,1,1,test,False,145067,145068
fma-small-cc-145074,1,1,1,1,training,False,145074,145074
fma-small-cc-145183,2,2,1,1,training,False,145183,145189
fma-small-cc-145199,1,1,1,1,training,False,145199,145199
fma-small-cc-145241,1,1,1,1,training,False,145241,145241
fma-small-cc-145257,4,1,1,1,training,False,145257,145260
fma-small-cc-145549,1,1,1,1,validation,False,145549,145549
fma-small-cc-145550,7,1,1,1,training,False,145550,145556
fma-small-cc-145606,1,1,1,1,training,False,145606,145606
fma-small-cc-145607,4,1,1,1,training,False,145607,145610
fma-small-cc-145645,2,1,1,1,training,False,145645,145646
fma-small-cc-145780,2,1,1,1,training,False,145780,145783
fma-small-cc-145917,2,1,1,1,training,False,145917,145918
fma-small-cc-146017,4,1,1,1,training,False,146017,146020
fma-small-cc-146070,1,1,1,1,training,False,146070,146070
fma-small-cc-146147,7,1,1,1,training,False,146147,146153
fma-small-cc-146343,1,1,1,1,validation,False,146343,146343
fma-small-cc-146478,4,1,1,1,training,False,146478,146483
fma-small-cc-146639,1,1,1,1,training,False,146639,146639
fma-small-cc-146687,8,2,1,1,training,False,146687,146727
fma-small-cc-146879,1,1,1,1,validation,False,146879,146879
fma-small-cc-147087,1,1,1,1,training,False,147087,147087
fma-small-cc-147126,6,1,2,1,training,False,147126,150268
fma-small-cc-147191,1,1,1,1,training,False,147191,147191
fma-small-cc-147261,1,1,1,1,test,False,147261,147261
fma-small-cc-147295,1,1,1,1,training,False,147295,147295
fma-small-cc-147409,3,1,1,1,training,False,147409,147413
fma-small-cc-147780,1,1,1,1,training,False,147780,147780
fma-small-cc-147815,1,1,1,1,training,False,147815,147815
fma-small-cc-147956,1,1,1,1,training,False,147956,147956
fma-small-cc-148028,3,1,1,1,test,False,148028,148032
fma-small-cc-148066,8,1,1,1,training,False,148066,148079
fma-small-cc-148082,1,1,1,1,test,False,148082,148082
fma-small-cc-148099,1,1,1,1,training,False,148099,148099
fma-small-cc-148112,10,1,1,1,training,False,148112,148133
fma-small-cc-148186,17,1,3,1,validation,False,148186,148235
fma-small-cc-148246,1,1,1,1,training,False,148246,148246
fma-small-cc-148285,6,1,1,1,training,False,148285,148290
fma-small-cc-148302,3,3,1,2,training;validation,True,148302,148305
fma-small-cc-148429,2,2,1,2,test;validation,True,148429,148430
fma-small-cc-148510,7,1,1,1,training,False,148510,148519
fma-small-cc-148532,2,1,1,1,training,False,148532,148535
fma-small-cc-148584,4,1,1,1,training,False,148584,148587
fma-small-cc-148602,4,1,1,1,training,False,148602,148605
fma-small-cc-148606,8,1,1,1,test,False,148606,148613
fma-small-cc-149075,4,1,1,1,training,False,149075,149083
fma-small-cc-149099,5,1,1,1,training,False,149099,149103
fma-small-cc-149422,1,1,1,1,training,False,149422,149422
fma-small-cc-149452,1,1,1,1,validation,False,149452,149452
fma-small-cc-149488,1,1,1,1,training,False,149488,149488
fma-small-cc-149523,1,1,1,1,training,False,149523,149523
fma-small-cc-149623,3,1,1,1,test,False,149623,149626
fma-small-cc-149700,2,1,1,1,training,False,149700,149701
fma-small-cc-149712,2,1,1,1,training,False,149712,149714
fma-small-cc-149727,1,1,1,1,training,False,149727,149727
fma-small-cc-149750,2,1,2,1,training,False,149750,149842
fma-small-cc-149775,4,1,1,1,training,False,149775,149778
fma-small-cc-150015,3,1,1,1,test,False,150015,150018
fma-small-cc-150073,4,1,1,1,training,False,150073,150080
fma-small-cc-151404,1,1,1,1,training,False,151404,151404
fma-small-cc-152103,6,1,2,1,training,False,152103,152262
fma-small-cc-152425,1,1,1,1,training,False,152425,152425
fma-small-cc-152568,3,1,1,1,training,False,152568,152570
fma-small-cc-153337,1,1,1,1,training,False,153337,153337
fma-small-cc-153383,2,1,1,1,training,False,153383,153452
fma-small-cc-153946,1,1,1,1,training,False,153946,153946
fma-small-cc-154303,6,1,1,1,test,False,154303,154309
fma-small-cc-154413,2,1,1,1,training,False,154413,154414
fma-small-cc-155066,1,1,1,1,training,False,155066,155066
