track_id,relative_path,file_bytes,extension,file_sha256,file_sha1,expected_sha1,checksum_match,signature_status,id3v2_signature,mpeg_frame_signature_found,first_mpeg_frame_offset,metadata_present,strict_allowlist,license_category,license_allow_by_classifier,allowlist_membership_matches_classifier,split,subset,artist_id,album_id,component_id,component_cross_split,genre_top,license_title,license_url,track_title,track_file,metadata_bit_rate,raw_track_bit_rate,metadata_track_duration_seconds,raw_track_duration_seconds,decode_status,ffmpeg_return_code,ffmpeg_wall_timeout,decode_hit_120_second_cap,codec,sample_rate_hz,channels,channel_layout,container_bitrate_kbps,stream_bitrate_kbps,ffmpeg_reported_duration_seconds,decoded_duration_seconds,duration_delta_from_30_seconds,abs_duration_delta_from_30_seconds,decoded_pcm_sha256,decoded_sample_count,peak_abs_normalized,rms_normalized,silent_sample_count,silent_sample_fraction_lt_1e_4,clipped_sample_count,clipped_sample_fraction_ge_0_999,ffmpeg_error_excerpt,issues
144214,144/144214.mp3,1201182,.mp3,eeb860870fb493f372ec5324a72dc2c7816b4690d365d23ba5557b94580d55bc,031856b424cc71dbc8f9117388761f38187e3503,031856b424cc71dbc8f9117388761f38187e3503,True,MP3_FRAMES_VALIDATED,True,True,595,True,True,ALLOW_BY_NC_SA,True,True,test,small,16031,21564,fma-small-cc-035527,True,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Idle Hands,music/blocSonic/The_Impossebulls/Five_By_Five_II_Sloth/The_Impossebulls_-_03_-_Idle_Hands.mp3,320000,320000,177.0,177.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,b700e3a8c6f89b91e2703dcbbe81a395b3b8bfc365aea0844313ab426e751b1c,2643934,1.0,0.2916572426784422,1307,0.0004943391173909788,7884,0.0029819201235734326,,
144215,144/144215.mp3,1201188,.mp3,ec0ce8361b0786914d0e14e2df96e6c7afceb4eae5d189184e7eb8bf0ffeba0e,61f369b58a43078ede1f2099fc0067fc804db800,61f369b58a43078ede1f2099fc0067fc804db800,True,MP3_FRAMES_VALIDATED,True,True,601,True,True,ALLOW_BY_NC_SA,True,True,test,small,16031,21564,fma-small-cc-035527,True,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,State Trooper,music/blocSonic/The_Impossebulls/Five_By_Five_II_Sloth/The_Impossebulls_-_04_-_State_Trooper.mp3,320000,320000,196.0,196.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,8c82859e42c86ea615f3a97a11272ad2e0275f52d050ff69db4bb19e4eaa91cf,2643934,1.0,0.305791836317902,1312,0.0004962302387275931,2889,0.0010926899082957442,,
144216,144/144216.mp3,1201260,.mp3,fc3b92d7947cc105a7fa431248eb69201ccb71fdb232b4bbe1530ce79407a7e2,0692be5b9167189ceae2531964d840cd5e842990,0692be5b9167189ceae2531964d840cd5e842990,True,MP3_FRAMES_VALIDATED,True,True,673,True,True,ALLOW_BY_NC_SA,True,True,test,small,16031,21564,fma-small-cc-035527,True,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Let Me Spell You This (016 Tess Dis Champion Mixx),music/blocSonic/The_Impossebulls/Five_By_Five_II_Sloth/The_Impossebulls_-_05_-_Let_Me_Spell_You_This_016_Tess_Dis_Champion_Mixx.mp3,320000,320000,188.0,188.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,c5a295ed193735bbbe7676d833d9fdfd0c32285964e7ec2d4ed7f8a70f4cbfa6,2643934,1.0,0.22244618202790012,2225,0.0008415489947933648,1,3.7822426732286056e-07,,
144423,144/144423.mp3,1201266,.mp3,473536f07ad397cf09011b400fcd3b381555ddb3501748846351feaeae6d0ba3,97cae9a099528029402ac21a9cfbaac79bec6715,97cae9a099528029402ac21a9cfbaac79bec6715,True,MP3_FRAMES_VALIDATED,True,True,679,True,True,ALLOW_BY_NC_SA,True,True,training,small,22990,21578,fma-small-cc-144423,False,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Happy Jambo,music/no_curator/Angel_Garcia/Happy_Jambo/Angel_Garcia_-_01_-_Happy_Jambo.mp3,320000,320000,308.0,308.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,df91b2954f797dd47634a07b6e5a52407be7de4e6d81cdbfce7b2a940e97d055,2643934,1.0,0.36210277723793965,1038,0.0003925967894811293,452,0.00017095736882993297,,
144424,144/144424.mp3,1202339,.mp3,b0eb5f54adbac52bde403669179d4c4608a59dd7b2a75474947c74dc32e5f557,d21c8180b91c4d19b7eb95eb6353182d6ac35081,d21c8180b91c4d19b7eb95eb6353182d6ac35081,True,MP3_FRAMES_VALIDATED,True,True,707,True,True,ALLOW_BY_NC_SA,True,True,training,small,22981,21578,fma-small-cc-144423,False,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Happy Jambo Remix,music/no_curator/MegaHast3r_bcn/Happy_Jambo/MegaHast3r_bcn_-_02_-_Happy_Jambo_Remix.mp3,320000,320000,449.0,449.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,a49f4cec7ff5fa16e78e93c47422841ab5cbbc1c7a64d854bcdaa2f51ea07ecf,2646238,0.99847412109375,0.2836427159955464,1347,0.0005090245095112382,0,0.0,,
144454,144/144454.mp3,1202170,.mp3,f3a965f2db65f5c03064318354f0e146dd4a31b9964d97fb10aa832604e70633,b8cb5c584857842596871cac9e1fa49975b3bf2c,b8cb5c584857842596871cac9e1fa49975b3bf2c,True,MP3_FRAMES_VALIDATED,True,True,538,True,True,ALLOW_CC0,True,True,validation,small,21803,21337,fma-small-cc-133431,False,Instrumental,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,Father Green,music/ccCommunity/TRG_Banks/Dreamland/TRG_Banks_-_10_-_Father_Green.mp3,320000,320000,342.0,342.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,b1fff95d3d89b103ade84cf5522f69056710c89ce6ccb4d0e03371d5f5189757,2646238,0.974212646484375,0.18127755459926453,1507,0.0005694877029201455,0,0.0,,
144465,144/144465.mp3,1202285,.mp3,de78e92a32088cb0cd9f438def296a452dbbd82e26e51d44312300c62c73a579,178cffb0f39597c5dbc60087b5ce53ee5d386235,178cffb0f39597c5dbc60087b5ce53ee5d386235,True,MP3_FRAMES_VALIDATED,True,True,653,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Belle Isle (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Belle_Isle_Instrumental.mp3,320000,320000,209.0,209.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,be2842d145b28474968447b3eba78b584cf385800c514249b3c354c4855b516c,2646238,0.378173828125,0.045331464131477914,7461,0.002819474287649108,0,0.0,,
144466,144/144466.mp3,1201242,.mp3,fc42d5b72134328b0d33cc663f86df477bce069256ebe9b0de8361f54636c141,a2ef1a42bbf557a305c31b6a3efaf008b244e467,a2ef1a42bbf557a305c31b6a3efaf008b244e467,True,MP3_FRAMES_VALIDATED,True,True,655,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Co-Creators (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Co-Creators_Instrumental.mp3,320000,320000,168.0,168.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,26e16480f55acf6dadeed5a86ff9e4b483041074353a5a97012f05524e4cfa83,2643934,0.895111083984375,0.1330844372934808,2664,0.0010075894481481006,0,0.0,,
144467,144/144467.mp3,1201252,.mp3,d98cb3e90b98eb37918bbd398c5d2d803edbf0f69bd11e620d0c82c2150dd437,589f5d068b5b094abb6ab58095bc353668c5ceac,589f5d068b5b094abb6ab58095bc353668c5ceac,True,MP3_FRAMES_VALIDATED,True,True,665,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Come To My Coast (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Come_To_My_Coast_Instrumental.mp3,320000,320000,189.0,189.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,f4b47c68647bdfa3a37014c4d1078cc13459a77da40a51f8a239eea596f3d94e,2643934,0.2890625,0.037223855385263294,15276,0.005777753907624018,0,0.0,,
144468,144/144468.mp3,1201265,.mp3,fb43cd9a3df7ad51c48d3508dcce0d3d259f3e555027ef479bf2941b65e14348,3ccd144d1f32d669f68d4f262ca41f5234731b44,3ccd144d1f32d669f68d4f262ca41f5234731b44,True,MP3_FRAMES_VALIDATED,True,True,679,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,I Fell Too Much In Love (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_I_Fell_Too_Much_In_Love_Instrumental.mp3,320000,320000,204.0,204.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,09bdc40cde840a0c205d5ee05dd17b21c92a3a939833877e32b85e75fe64c765,2643934,0.481414794921875,0.06276400740110047,5569,0.0021063309447210106,0,0.0,,
144469,144/144469.mp3,1202311,.mp3,30e2786a34087fe346b10b8826c83a12d865e2da584bc06508d42fad5806567d,a06075993cda6aed518466191d7121d93adbc964,a06075993cda6aed518466191d7121d93adbc964,True,MP3_FRAMES_VALIDATED,True,True,679,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,I Have That Same Tattoo (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_I_Have_That_Same_Tattoo_Instrumental.mp3,320000,320000,156.0,156.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,2a080b19b6f4939cd136a9f4ad214c017529bd00468d97292f6079fb4634c096,2646238,0.5233154296875,0.1115210108318431,3638,0.0013747818601350294,0,0.0,,
144470,144/144470.mp3,1202287,.mp3,09d6c54ca276128b10775046481ebde13990665e75fe10ced83dcf45b5c9e1a5,d8ff33fe75c52dfc1759f05dc7bb6b0b8c0d5a9a,d8ff33fe75c52dfc1759f05dc7bb6b0b8c0d5a9a,True,MP3_FRAMES_VALIDATED,True,True,655,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Make a Life (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Make_a_Life_Instrumental.mp3,320000,320000,156.0,156.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,e2b42513d8d1aa35ee36fec74e2f616f306e9186c75b1de767f620699ea06e68,2646238,0.403228759765625,0.06082255617470589,5128,0.0019378453487554786,0,0.0,,
144471,144/144471.mp3,1202291,.mp3,3dd816e03f8d1d2d0daefa94dafa997314c995e9abd6043af1566250f2c2fc7c,5c004ef1ca205e900fc7cefa044375cd334208c2,5c004ef1ca205e900fc7cefa044375cd334208c2,True,MP3_FRAMES_VALIDATED,True,True,659,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Not a Machine (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Not_a_Machine_Instrumental.mp3,320000,320000,134.0,134.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,7c9c658a953536cc23a88d734b681da7302cdec4a6c2724317d2fbd14ce7c71b,2646238,0.404571533203125,0.06618174248309003,4513,0.001705439949089991,0,0.0,,
144472,144/144472.mp3,1201282,.mp3,510ceb87f6cb48fe0738749ce6bf0b312aa66682864787d0ae21455637bee65a,ba89007e3f740d1bbf5658a1cb05d3f93e473cab,ba89007e3f740d1bbf5658a1cb05d3f93e473cab,True,MP3_FRAMES_VALIDATED,True,True,695,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Saw You On the Train Last Night (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Saw_You_On_the_Train_Last_Night_Instrumental.mp3,320000,320000,103.0,103.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,67e0dddcdd0b92d4ebc150a0e9d1601faa6762208190b10058093dc5f433abf0,2643934,0.42681884765625,0.04387484126340673,9396,0.003553795215765598,0,0.0,,
144473,144/144473.mp3,1202293,.mp3,03f1fd7fb5dd9b9aff0e437cd45b2cbc09e88d91b51ad539d610de6cf0798951,6b9551e07b3a7bc7d86564a8b40d00cabe1459e9,6b9551e07b3a7bc7d86564a8b40d00cabe1459e9,True,MP3_FRAMES_VALIDATED,True,True,661,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Starling Cross (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Starling_Cross_Instrumental.mp3,320000,320000,150.0,150.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,cf59b392a1c040cff74bcc40c4799f48d5d73d590a55678927f4816225271756,2646238,0.143707275390625,0.03328217764806583,6993,0.002642619446928054,0,0.0,,
144474,144/144474.mp3,1201258,.mp3,e94cd576eca8f0529bb717884e51221e62318d128d98cbd95ecab2aa1a030ad8,34858a5b93bb21eb83b56122eb6197ecf21a690e,34858a5b93bb21eb83b56122eb6197ecf21a690e,True,MP3_FRAMES_VALIDATED,True,True,671,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Telepathic Teleplay (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Telepathic_Teleplay_Instrumental.mp3,320000,320000,132.0,132.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,6f359b2d478a7f27cb90180cf2ed0cd12b5ceb01c317bce4fbd86a9d90a011d1,2643934,1.0,0.16057758688837345,6558,0.0024803947451033197,4,1.5128970692914422e-06,,
144475,144/144475.mp3,1201252,.mp3,21cf36c9abbe0b6721eb8dd2582c2981cb2d51ea6018f32ae95ba99971bd1205,44c923cfb355beb0b34561ff07e488d004e072bb,44c923cfb355beb0b34561ff07e488d004e072bb,True,MP3_FRAMES_VALIDATED,True,True,665,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,The Dinner Party (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_The_Dinner_Party_Instrumental.mp3,320000,320000,130.0,130.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,6b674179f498c265564d8845c0a56336ec07186142376d48685dbd146df1cf9f,2643934,0.259552001953125,0.04151739916907912,6692,0.002531076796924583,0,0.0,,
144476,144/144476.mp3,1201263,.mp3,a815637d37982756027fb89b3a078c768ecbe39eada5e099d2ad5e2a4aca79e1,dd9a90aad1c498d00a4aa37e5959d25079c485ed,dd9a90aad1c498d00a4aa37e5959d25079c485ed,True,MP3_FRAMES_VALIDATED,True,True,677,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,The Prime of Our Lives (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_The_Prime_of_Our_Lives_Instrumental.mp3,320000,320000,140.0,140.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,ff0b3308f6b1cae4c67c38e406b6bf17771fb7c59588a8657b1711a0b62b4636,2643934,0.15435791015625,0.023300891427591487,13545,0.0051230477008881465,0,0.0,,
144477,144/144477.mp3,1201240,.mp3,e3a344e52cacdd010390b7163b2b9c6a4eebcc2ecc3cc141c8bb1e1806d03e19,0622b1f883d5ab90e897e4a9b3eba6f06e58b608,0622b1f883d5ab90e897e4a9b3eba6f06e58b608,True,MP3_FRAMES_VALIDATED,True,True,653,True,True,ALLOW_BY_NC,True,True,training,small,3475,21583,fma-small-cc-012985,False,Folk,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,Travelogue (Instrumental),music/KEXP/Nick_Jaina/Brutal_Lives_Instrumentals/Nick_Jaina_-_Travelogue_Instrumental.mp3,320000,320000,84.0,84.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,870c17f42e086eeaf29869f7c10238ff146621c2b2c47a77dc5595208eb23d8b,2643934,0.797393798828125,0.1696620577726324,1823,0.0006895028393295747,0,0.0,,
144487,144/144487.mp3,1202176,.mp3,8cb5a99c7edbdd76f739b953bbfb07be14b183a77437d5c5b5f3b15aa45a1422,2cb205889163a1ecc5c4a55510e1809a3fea25c4,2cb205889163a1ecc5c4a55510e1809a3fea25c4,True,MP3_FRAMES_VALIDATED,True,True,544,True,True,ALLOW_BY,True,True,training,small,22994,21585,fma-small-cc-144487,False,Experimental,Attribution,http://creativecommons.org/licenses/by/4.0/,The Pink Metal,music/no_curator/Dave_Keifer/Howdy_Persephone/Dave_Keifer_-_01_-_The_Pink_Metal.mp3,320000,320000,199.0,199.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,5dbbd7793e40eaedd7804cce73490507012db90047ace8d1c485f3bbc4ab7fca,2646238,0.708984375,0.0694445710930501,3970,0.001500242986458512,0,0.0,,
144492,144/144492.mp3,1201122,.mp3,ec33d477aa9d6e9da2d24b3b349b6c60754a39a14c8673961e738a283a966a0a,1642b73a39e4ebca69cf764a743b3fcadeb7fc3a,1642b73a39e4ebca69cf764a743b3fcadeb7fc3a,True,MP3_FRAMES_VALIDATED,True,True,536,True,True,ALLOW_BY,True,True,training,small,22994,21585,fma-small-cc-144487,False,Experimental,Attribution,http://creativecommons.org/licenses/by/4.0/,New Moon,music/no_curator/Dave_Keifer/Howdy_Persephone/Dave_Keifer_-_03_-_New_Moon.mp3,320000,320000,209.0,209.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,93fc23c408d12b1e5bda0d093a37312174fabf3a2b8e91f480e22a84807b2a1f,2643934,0.68212890625,0.08838563856776416,15492,0.0058594503493657555,0,0.0,,
144542,144/144542.mp3,1201287,.mp3,059f4ce82fd49a3e6c47852cc8cfebf6195ad1aacc4d048ab80d9cb6e274c862,a02c393e51c3c9dd1c1a75199b79faea5302fff9,a02c393e51c3c9dd1c1a75199b79faea5302fff9,True,MP3_FRAMES_VALIDATED,True,True,700,True,True,ALLOW_BY_NC_SA,True,True,training,small,17780,21592,fma-small-cc-144542,False,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,Rain (Acoustic),music/FrostClick/Wildlight/The_Tide_Acoustic/Wildlight_-_01_-_Rain_Acoustic.mp3,320000,320000,255.0,255.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,0c03c4486731edef58a418e93c3a33f181b635bd77be20f98214a707796a6af0,2643934,0.978485107421875,0.24694047336726058,1225,0.0004633247274705042,0,0.0,,
144543,144/144543.mp3,1201297,.mp3,eb50d8b275be933ad4fff19f8c1f65d147c481643b7f1a26e1087280f5ef8fb7,dc4af21a3e3041a30d95e09d72464aab8280de79,dc4af21a3e3041a30d95e09d72464aab8280de79,True,MP3_FRAMES_VALIDATED,True,True,711,True,True,ALLOW_BY_NC_SA,True,True,training,small,17780,21592,fma-small-cc-144542,False,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,Lily Moon (Acoustic),music/FrostClick/Wildlight/The_Tide_Acoustic/Wildlight_-_10_-_Lily_Moon_Acoustic.mp3,320000,320000,397.0,397.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,9b03f7c1b325e19693cd5105daf46cb51832db78320abcad67f802ca9127d438,2643934,0.99591064453125,0.16274788951333125,2234,0.0008449530131992705,0,0.0,,
144544,144/144544.mp3,1201297,.mp3,035a45eaa926ad78656ae92ff88a5239dd540151f4518144146d465d9bf0f022,81f721698f0a13dc4e80feb44163b357b3d4089f,81f721698f0a13dc4e80feb44163b357b3d4089f,True,MP3_FRAMES_VALIDATED,True,True,710,True,True,ALLOW_BY_NC_SA,True,True,training,small,17780,21592,fma-small-cc-144542,False,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,Holy Dust (Acoustic),music/FrostClick/Wildlight/The_Tide_Acoustic/Wildlight_-_06_-_Holy_Dust_Acoustic.mp3,320000,320000,331.0,331.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,945185b8ff69626a62c8f2f725e0e359ad96366396318a96a8f1a9821467918d,2643934,0.99176025390625,0.2046029665309873,1588,0.0006006201365087025,0,0.0,,
144545,144/144545.mp3,1201301,.mp3,c64d7beebb63914d17ffbd1fea9a823fa938eda0f8326e29aba899103365a5fd,3b478a87f0afa5bf14f087d6477331799e163ee9,3b478a87f0afa5bf14f087d6477331799e163ee9,True,MP3_FRAMES_VALIDATED,True,True,715,True,True,ALLOW_BY_NC_SA,True,True,training,small,17780,21592,fma-small-cc-144542,False,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,"Grace, Fully (Acoustic)",music/FrostClick/Wildlight/The_Tide_Acoustic/Wildlight_-_05_-_Grace_Fully_Acoustic.mp3,320000,320000,332.0,332.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,64f7feb4f2b237aca10598ea9f7b16919b2a9808c284d8fbf2c1d11657cce5bb,2643934,0.974090576171875,0.15805667809572663,2098,0.0007935145128433615,0,0.0,,
144546,144/144546.mp3,1202338,.mp3,2af1950941f2a4f8aa6919ea8e0e9d40899581fb9cfa2968e9ad48ced5c6d392,baf0101f01726aab40e3356875180b714bdd0384,baf0101f01726aab40e3356875180b714bdd0384,True,MP3_FRAMES_VALIDATED,True,True,706,True,True,ALLOW_BY_NC_SA,True,True,training,small,17780,21592,fma-small-cc-144542,False,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,Lantern (Acoustic),music/FrostClick/Wildlight/The_Tide_Acoustic/Wildlight_-_09_-_Lantern_Acoustic.mp3,320000,320000,293.0,293.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,4bc5de6da764a78e63d2bb0070ceef8e96d14ced9f6e036f210b7e3d24e0eee4,2646238,0.840576171875,0.13048126445524985,2500,0.0009447373970141764,0,0.0,,
144547,144/144547.mp3,1202339,.mp3,36f5b653583449b1064b82483b331da0b7c5241f06b25e729ce590d4e8849e7c,d915a312b2c5e55ebe7db57d0a1e60f9dcdfeeb4,d915a312b2c5e55ebe7db57d0a1e60f9dcdfeeb4,True,MP3_FRAMES_VALIDATED,True,True,708,True,True,ALLOW_BY_NC_SA,True,True,training,small,17780,21592,fma-small-cc-144542,False,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,Crucible (Acoustic),music/FrostClick/Wildlight/The_Tide_Acoustic/Wildlight_-_02_-_Crucible_Acoustic.mp3,320000,320000,248.0,248.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,b2520ef8d03146376a9ae374f953efec44ff145867166e2d12c678d512655f99,2646238,0.98797607421875,0.19062903438490145,1740,0.0006575372283218668,0,0.0,,
144548,144/144548.mp3,1201306,.mp3,305d5790c1d735978f060589915a1a89b62ba8f327107fd74a53358c1bb82d3f,82834b1dbeb3a84879a36697f8259afbf8397d8b,82834b1dbeb3a84879a36697f8259afbf8397d8b,True,MP3_FRAMES_VALIDATED,True,True,719,True,True,ALLOW_BY_NC_SA,True,True,training,small,17780,21592,fma-small-cc-144542,False,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,I Could Write (Acoustic),music/FrostClick/Wildlight/The_Tide_Acoustic/Wildlight_-_11_-_I_Could_Write_Acoustic.mp3,320000,320000,305.0,305.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,d35417359614d2da3eac1bf94790c96b3980ecd0e278521f03e238e7c6596467,2643934,0.974029541015625,0.1597120890696227,2131,0.0008059959136650158,0,0.0,,
144549,144/144549.mp3,1201303,.mp3,5a1997aa436df654c547c20a485617ee9ec60e8bc473e6c33aafe3ebeb0d834b,81e22ddf1f142a0b655974eab330405c1044b011,81e22ddf1f142a0b655974eab330405c1044b011,True,MP3_FRAMES_VALIDATED,True,True,716,True,True,ALLOW_BY_NC_SA,True,True,training,small,17780,21592,fma-small-cc-144542,False,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,Ours To Give (Acoustic),music/FrostClick/Wildlight/The_Tide_Acoustic/Wildlight_-_03_-_Ours_To_Give_Acoustic.mp3,320000,320000,318.0,318.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,fc0d61e52a144a9993036aa67d8f10a867b74e996dd85e5f52c26d22ce282181,2643934,0.789306640625,0.140634896612225,2078,0.0007859500274969043,0,0.0,,
